alias,canonical_role_id,canonical_role,evidence_count
普工技工操作工,backend-engineer,后端工程师,1
普工操作工供住,backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千,backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千(住房补贴),backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千(招聘),backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千(生日福利),backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千+弹性工作,backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千+话补,backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千-初中以上,backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千/可兼职,backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千/无需经验,backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千[五险],backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千[交通补助],backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千{初中以上},backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千~绩效奖金,backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千【五险】,backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千〔待遇好〕,backend-engineer,后端工程师,1
普工操作工国企包吃住保底7千〔日结〕,backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千(接受小白),backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千(生日福利),backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千+节日双薪,backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千-保底工作,backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千/话补,backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千[福利好],backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千{包吃},backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千{带薪休假},backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千~全勤奖,backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千~晋升块,backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千「初中以上」,backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千「话补」,backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千【招募】,backend-engineer,后端工程师,1
普工操作工国企包吃住保底七千【氛围好】,backend-engineer,后端工程师,1
普工操作工技工,backend-engineer,后端工程师,1
普工电子维修工,backend-engineer,后端工程师,1
普工电话客服消控人员,backend-engineer,后端工程师,1
普工质检送货员,backend-engineer,后端工程师,1
普工长白班,backend-engineer,后端工程师,1
普药销售经理辽宁),backend-engineer,后端工程师,1
普车操作工,backend-engineer,后端工程师,1
普车车工,backend-engineer,后端工程师,1
普通作业员,backend-engineer,后端工程师,1
"普通外科,烧伤科,骨外科",backend-engineer,后端工程师,1
普通级置业顾问,backend-engineer,后端工程师,1
普通话老师,backend-engineer,后端工程师,1
普通车工,backend-engineer,后端工程师,1
普通车床工,backend-engineer,后端工程师,1
普通车床操作工,backend-engineer,后端工程师,1
普铣工,backend-engineer,后端工程师,1
普铣铣工,backend-engineer,后端工程师,1
景区出纳,backend-engineer,后端工程师,1
景区营业员,backend-engineer,后端工程师,1
景区营销经理,backend-engineer,后端工程师,1
景区销售主管\客户经理,backend-engineer,后端工程师,1
晶圆器件电学特性研究员,backend-engineer,后端工程师,1
晶圆表征检测工程师,backend-engineer,后端工程师,1
智慧城市市场开发经理,backend-engineer,后端工程师,1
智慧市场拓展经理 （水利/电力/油气）,backend-engineer,后端工程师,1
智慧消防硬件工程师,backend-engineer,后端工程师,1
智控系统仿真主任工程师 (MJ052358),backend-engineer,后端工程师,1
智能制造工程师,backend-engineer,后端工程师,1
智能制造销售经理,backend-engineer,后端工程师,1
智能化专员,backend-engineer,后端工程师,1
智能化工程,backend-engineer,后端工程师,1
智能化弱电工程师,backend-engineer,后端工程师,1
智能化销售经理,backend-engineer,后端工程师,1
智能客服人员,backend-engineer,后端工程师,1
智能家居位机工程师,backend-engineer,后端工程师,1
智能家居技术支持,backend-engineer,后端工程师,1
智能家居拓展专员,backend-engineer,后端工程师,1
智能家居智装工程师,backend-engineer,后端工程师,1
智能家居智装销售经理,backend-engineer,后端工程师,1
智能家居智装销售顾问,backend-engineer,后端工程师,1
智能家居销售代表,backend-engineer,后端工程师,1
智能家居销售工程师,backend-engineer,后端工程师,1
智能家居销售经理,backend-engineer,后端工程师,1
智能小镇网络工程师,backend-engineer,后端工程师,1
智能展厅负责人,backend-engineer,后端工程师,1
智能工程师,backend-engineer,后端工程师,1
智能座舱解决方案架构师,backend-engineer,后端工程师,1
智能开发高级工程师-G8370O,backend-engineer,后端工程师,1
智能研究院负责人,backend-engineer,后端工程师,1
智能硬件中级工程师,backend-engineer,后端工程师,1
智能硬件工程师,backend-engineer,后端工程师,1
智能网联工程师（L4+主机厂商）,backend-engineer,后端工程师,1
智能网联负责人,backend-engineer,后端工程师,1
智能规程技术研发岗,backend-engineer,后端工程师,1
智能车控软件开发,backend-engineer,后端工程师,1
智能锁研发工程师,backend-engineer,后端工程师,1
智能驾驶工程师,backend-engineer,后端工程师,1
智选车财经专员,backend-engineer,后端工程师,1
智驾中间件开发（L4主机厂）,backend-engineer,后端工程师,1
智驾系统主任工程师（赛力斯正式岗）,backend-engineer,后端工程师,1
智驾集成助理,backend-engineer,后端工程师,1
暑假助教-双休-实习证明,backend-engineer,后端工程师,1
暑假工人走账清，可日结!两个月短期工,backend-engineer,后端工程师,1
暑假工销售,backend-engineer,后端工程师,1
暑假工（日结）2月起步,backend-engineer,后端工程师,1
暑假教师,backend-engineer,后端工程师,1
暑假网络销售一天,backend-engineer,后端工程师,1
暑假话务员,backend-engineer,后端工程师,1
暑期初中培训课程老师,backend-engineer,后端工程师,1
暑期工财务,backend-engineer,后端工程师,1
暑期房地产销售专员,backend-engineer,后端工程师,1
暑期话务员,backend-engineer,后端工程师,1
暖通工程师鞍山市,backend-engineer,后端工程师,1
暖通工程师（实习）,backend-engineer,后端工程师,1
暖通技术员（供热板块）,backend-engineer,后端工程师,1
暖通技术工程师,backend-engineer,后端工程师,1
暖通机电施工员（项目驻点）,backend-engineer,后端工程师,1
暖通监理工程师,backend-engineer,后端工程师,1
暖通空调工程,backend-engineer,后端工程师,1
暖通维护技术员(J10038),backend-engineer,后端工程师,1
暖通运行技术人员,backend-engineer,后端工程师,1
暖通销售工程师,backend-engineer,后端工程师,1
暖通销售经理,backend-engineer,后端工程师,1
曹操出行官方招聘正规司机C1C2,backend-engineer,后端工程师,1
曹操出行官方招聘网约车司机,backend-engineer,后端工程师,1
月 呼叫中心客服tm专员,backend-engineer,后端工程师,1
月 销售专员,backend-engineer,后端工程师,1
月4500（商都店）招快餐店员，两班倒包吃住，不接受短期,backend-engineer,后端工程师,1
月4500（欧亚卖场）快餐店员，早八晚八包吃住,backend-engineer,后端工程师,1
月休天信用卡电话客服,backend-engineer,后端工程师,1
月休天加电话客服,backend-engineer,后端工程师,1
月入1万金融销售理财顾问双休五险,backend-engineer,后端工程师,1
月合伙人募,backend-engineer,后端工程师,1
月城市合伙人募,backend-engineer,后端工程师,1
月嫂B,backend-engineer,后端工程师,1
月子中心产康师,backend-engineer,后端工程师,1
月提 销售代表商务顾问,backend-engineer,后端工程师,1
月薪4500急聘会计,backend-engineer,后端工程师,1
月车险专员,backend-engineer,后端工程师,1
月销售员,backend-engineer,后端工程师,1
月饼促销员,backend-engineer,后端工程师,1
有机合成高级研究员/研发组长,backend-engineer,后端工程师,1
有源医疗器械工程师（硬件电气）,backend-engineer,后端工程师,1
服务专员,backend-engineer,后端工程师,1
服务主管,backend-engineer,后端工程师,1
服务代表,backend-engineer,后端工程师,1
服务内勤,backend-engineer,后端工程师,1
服务前台,backend-engineer,后端工程师,1
服务员/洗刷,backend-engineer,后端工程师,1
服务员（前台接待/大副级）,backend-engineer,后端工程师,1
服务器售后工程师,backend-engineer,后端工程师,1
服务器工程师,backend-engineer,后端工程师,1
服务器硬件工程师,backend-engineer,后端工程师,1
服务器销售,backend-engineer,后端工程师,1
服务处主任,backend-engineer,后端工程师,1
服务岗,backend-engineer,后端工程师,1
服务待,backend-engineer,后端工程师,1
服务机器人应用技术员,backend-engineer,后端工程师,1
服务站专员,backend-engineer,后端工程师,1
服务站经理,backend-engineer,后端工程师,1
服务端/SRE工程师,backend-engineer,后端工程师,1
服务端工程师,backend-engineer,后端工程师,1
服务端研发工程师（27届提前批）,backend-engineer,后端工程师,1
服务管理专员,backend-engineer,后端工程师,1
服务类采购经理,backend-engineer,后端工程师,1
服务网络管理员,backend-engineer,后端工程师,1
服务营销顾问,backend-engineer,后端工程师,1
服务部工程师,backend-engineer,后端工程师,1
服务采购管理经理(J15982),backend-engineer,后端工程师,1
服务销售支持实习生,backend-engineer,后端工程师,1
服工艺员,backend-engineer,后端工程师,1
服装QC,backend-engineer,后端工程师,1
服装ie工程师,backend-engineer,后端工程师,1
服装业务员,backend-engineer,后端工程师,1
服装买手,backend-engineer,后端工程师,1
服装买手经理,backend-engineer,后端工程师,1
服装仓库管理员,backend-engineer,后端工程师,1
服装品控经理,backend-engineer,后端工程师,1
服装售总监,backend-engineer,后端工程师,1
服装商经理,backend-engineer,后端工程师,1
服装导购员,backend-engineer,后端工程师,1
服装工艺员,backend-engineer,后端工程师,1
服装店员,backend-engineer,后端工程师,1
服装店店员,backend-engineer,后端工程师,1
服装店店长,backend-engineer,后端工程师,1
服装店长,backend-engineer,后端工程师,1
服装精裁工,backend-engineer,后端工程师,1
服装缝纫,backend-engineer,后端工程师,1
服装缝纫工,backend-engineer,后端工程师,1
服装采购经理,backend-engineer,后端工程师,1
服装销售,backend-engineer,后端工程师,1
服装销售员,backend-engineer,后端工程师,1
服装陈列师,backend-engineer,后端工程师,1
